#    L    TT             EE             BB             TE             PP             TP             EP          
  1356   0.749038E+03   0.263303E+02   0.000000E+00  -0.667081E+02   0.409247E-08   0.232723E-05  -0.298916E-06
  1357   0.750933E+03   0.261325E+02   0.000000E+00  -0.669383E+02   0.408757E-08   0.233169E-05  -0.296610E-06
  1358   0.752837E+03   0.259324E+02   0.000000E+00  -0.671512E+02   0.408267E-08   0.233471E-05  -0.294642E-06
  1359   0.754756E+03   0.257311E+02   0.000000E+00  -0.673492E+02   0.407779E-08   0.233985E-05  -0.293497E-06
  1360   0.756680E+03   0.255277E+02   0.000000E+00  -0.675299E+02   0.407291E-08   0.234233E-05  -0.290904E-06
  1361   0.758618E+03   0.253232E+02   0.000000E+00  -0.676955E+02   0.406804E-08   0.234642E-05  -0.289224E-06
  1362   0.760559E+03   0.251168E+02   0.000000E+00  -0.678438E+02   0.406318E-08   0.235009E-05  -0.287779E-06
  1363   0.762510E+03   0.249095E+02   0.000000E+00  -0.679769E+02   0.405834E-08   0.235309E-05  -0.285005E-06
  1364   0.764461E+03   0.247005E+02   0.000000E+00  -0.680927E+02   0.405350E-08   0.235634E-05  -0.283503E-06
  1365   0.766420E+03   0.244908E+02   0.000000E+00  -0.681932E+02   0.404867E-08   0.235980E-05  -0.281869E-06
  1366   0.768377E+03   0.242794E+02   0.000000E+00  -0.682763E+02   0.404385E-08   0.236216E-05  -0.278818E-06
  1367   0.770339E+03   0.240675E+02   0.000000E+00  -0.683442E+02   0.403904E-08   0.236543E-05  -0.277574E-06
  1368   0.772296E+03   0.238542E+02   0.000000E+00  -0.683946E+02   0.403424E-08   0.236873E-05  -0.275666E-06
  1369   0.774256E+03   0.236404E+02   0.000000E+00  -0.684298E+02   0.402944E-08   0.236942E-05  -0.272448E-06
  1370   0.776208E+03   0.234254E+02   0.000000E+00  -0.684476E+02   0.402466E-08   0.237355E-05  -0.271367E-06
  1371   0.778161E+03   0.232101E+02   0.000000E+00  -0.684501E+02   0.401989E-08   0.237541E-05  -0.269256E-06
  1372   0.780103E+03   0.229939E+02   0.000000E+00  -0.684353E+02   0.401512E-08   0.237642E-05  -0.265999E-06
  1373   0.782043E+03   0.227774E+02   0.000000E+00  -0.684053E+02   0.401036E-08   0.237981E-05  -0.264955E-06
  1374   0.783979E+03   0.225608E+02   0.000000E+00  -0.683602E+02   0.400561E-08   0.238147E-05  -0.262669E-06
  1375   0.785892E+03   0.223427E+02   0.000000E+00  -0.682958E+02   0.400087E-08   0.238188E-05  -0.259614E-06
  1376   0.787808E+03   0.221255E+02   0.000000E+00  -0.682184E+02   0.399614E-08   0.238492E-05  -0.258382E-06
  1377   0.789699E+03   0.219069E+02   0.000000E+00  -0.681217E+02   0.399142E-08   0.238576E-05  -0.255802E-06
  1378   0.791590E+03   0.216893E+02   0.000000E+00  -0.680123E+02   0.398670E-08   0.238588E-05  -0.253067E-06
  1379   0.793453E+03   0.214706E+02   0.000000E+00  -0.678837E+02   0.398200E-08   0.238862E-05  -0.251557E-06
  1380   0.795314E+03   0.212529E+02   0.000000E+00  -0.677425E+02   0.397731E-08   0.238846E-05  -0.248858E-06
  1381   0.797145E+03   0.210344E+02   0.000000E+00  -0.675823E+02   0.397262E-08   0.238909E-05  -0.246283E-06
  1382   0.798971E+03   0.208170E+02   0.000000E+00  -0.674096E+02   0.396794E-08   0.239085E-05  -0.244635E-06
  1383   0.800764E+03   0.205990E+02   0.000000E+00  -0.672182E+02   0.396327E-08   0.239018E-05  -0.241681E-06
  1384   0.802551E+03   0.203822E+02   0.000000E+00  -0.670144E+02   0.395861E-08   0.239079E-05  -0.239398E-06
  1385   0.804302E+03   0.201649E+02   0.000000E+00  -0.667920E+02   0.395396E-08   0.239210E-05  -0.237488E-06
  1386   0.806044E+03   0.199491E+02   0.000000E+00  -0.665574E+02   0.394931E-08   0.239137E-05  -0.234409E-06
  1387   0.807748E+03   0.197330E+02   0.000000E+00  -0.663046E+02   0.394468E-08   0.239143E-05  -0.232269E-06
  1388   0.809442E+03   0.195183E+02   0.000000E+00  -0.660398E+02   0.394005E-08   0.239299E-05  -0.230234E-06
  1389   0.811095E+03   0.193036E+02   0.000000E+00  -0.657570E+02   0.393543E-08   0.239036E-05  -0.226909E-06
  1390   0.812735E+03   0.190906E+02   0.000000E+00  -0.654624E+02   0.393082E-08   0.239198E-05  -0.225050E-06
  1391   0.814332E+03   0.188776E+02   0.000000E+00  -0.651502E+02   0.392622E-08   0.239164E-05  -0.222744E-06
  1392   0.815914E+03   0.186664E+02   0.000000E+00  -0.648264E+02   0.392163E-08   0.238937E-05  -0.219320E-06
  1393   0.817452E+03   0.184555E+02   0.000000E+00  -0.644853E+02   0.391705E-08   0.239010E-05  -0.217591E-06
  1394   0.818973E+03   0.182464E+02   0.000000E+00  -0.641329E+02   0.391247E-08   0.239019E-05  -0.215177E-06
  1395   0.820446E+03   0.180378E+02   0.000000E+00  -0.637636E+02   0.390791E-08   0.238639E-05  -0.211592E-06
  1396   0.821902E+03   0.178312E+02   0.000000E+00  -0.633833E+02   0.390335E-08   0.238772E-05  -0.210048E-06
  1397   0.823308E+03   0.176253E+02   0.000000E+00  -0.629863E+02   0.389880E-08   0.238654E-05  -0.207391E-06
  1398   0.824693E+03   0.174214E+02   0.000000E+00  -0.625788E+02   0.389426E-08   0.238300E-05  -0.204051E-06
  1399   0.826028E+03   0.172184E+02   0.000000E+00  -0.621551E+02   0.388972E-08   0.238392E-05  -0.202308E-06
  1400   0.827340E+03   0.170176E+02   0.000000E+00  -0.617210E+02   0.388520E-08   0.238151E-05  -0.199529E-06
  1401   0.828600E+03   0.168178E+02   0.000000E+00  -0.612712E+02   0.388068E-08   0.237840E-05  -0.196353E-06
  1402   0.829836E+03   0.166203E+02   0.000000E+00  -0.608114E+02   0.387617E-08   0.237834E-05  -0.194484E-06
  1403   0.831017E+03   0.164239E+02   0.000000E+00  -0.603363E+02   0.387167E-08   0.237527E-05  -0.191515E-06
  1404   0.832173E+03   0.162300E+02   0.000000E+00  -0.598517E+02   0.386718E-08   0.237241E-05  -0.188596E-06
  1405   0.833272E+03   0.160374E+02   0.000000E+00  -0.593521E+02   0.386270E-08   0.237173E-05  -0.186521E-06
  1406   0.834345E+03   0.158474E+02   0.000000E+00  -0.588434E+02   0.385822E-08   0.236822E-05  -0.183454E-06
  1407   0.835359E+03   0.156588E+02   0.000000E+00  -0.583203E+02   0.385375E-08   0.236491E-05  -0.180703E-06
  1408   0.836346E+03   0.154728E+02   0.000000E+00  -0.577884E+02   0.384929E-08   0.236461E-05  -0.178516E-06
  1409   0.837273E+03   0.152885E+02   0.000000E+00  -0.572426E+02   0.384484E-08   0.235952E-05  -0.175265E-06
  1410   0.838170E+03   0.151069E+02   0.000000E+00  -0.566884E+02   0.384040E-08   0.235784E-05  -0.172756E-06
  1411   0.839006E+03   0.149272E+02   0.000000E+00  -0.561209E+02   0.383596E-08   0.235558E-05  -0.170365E-06
  1412   0.839811E+03   0.147502E+02   0.000000E+00  -0.555454E+02   0.383154E-08   0.235074E-05  -0.167034E-06
  1413   0.840554E+03   0.145751E+02   0.000000E+00  -0.549571E+02   0.382712E-08   0.234861E-05  -0.164662E-06
  1414   0.841263E+03   0.144029E+02   0.000000E+00  -0.543609E+02   0.382271E-08   0.234662E-05  -0.162165E-06
  1415   0.841911E+03   0.142329E+02   0.000000E+00  -0.537530E+02   0.381831E-08   0.234024E-05  -0.158665E-06
  1416   0.842523E+03   0.140658E+02   0.000000E+00  -0.531374E+02   0.381391E-08   0.233901E-05  -0.156519E-06
  1417   0.843073E+03   0.139010E+02   0.000000E+00  -0.525108E+02   0.380952E-08   0.233617E-05  -0.153853E-06
  1418   0.843585E+03   0.137391E+02   0.000000E+00  -0.518768E+02   0.380514E-08   0.232914E-05  -0.150310E-06
  1419   0.844034E+03   0.135797E+02   0.000000E+00  -0.512323E+02   0.380077E-08   0.232847E-05  -0.148268E-06
  1420   0.844445E+03   0.134233E+02   0.000000E+00  -0.505810E+02   0.379641E-08   0.232433E-05  -0.145506E-06
  1421   0.844792E+03   0.132695E+02   0.000000E+00  -0.499197E+02   0.379205E-08   0.231740E-05  -0.142006E-06
  1422   0.845099E+03   0.131187E+02   0.000000E+00  -0.492521E+02   0.378770E-08   0.231624E-05  -0.139980E-06
  1423   0.845341E+03   0.129707E+02   0.000000E+00  -0.485752E+02   0.378336E-08   0.231161E-05  -0.137076E-06
  1424   0.845543E+03   0.128258E+02   0.000000E+00  -0.478923E+02   0.377903E-08   0.230484E-05  -0.133789E-06
  1425   0.845679E+03   0.126838E+02   0.000000E+00  -0.472008E+02   0.377471E-08   0.230279E-05  -0.131608E-06
  1426   0.845774E+03   0.125449E+02   0.000000E+00  -0.465038E+02   0.377039E-08   0.229749E-05  -0.128621E-06
  1427   0.845802E+03   0.124090E+02   0.000000E+00  -0.457988E+02   0.376608E-08   0.229081E-05  -0.125500E-06
  1428   0.845787E+03   0.122763E+02   0.000000E+00  -0.450887E+02   0.376178E-08   0.228858E-05  -0.123215E-06
  1429   0.845706E+03   0.121467E+02   0.000000E+00  -0.443713E+02   0.375748E-08   0.228177E-05  -0.120111E-06
  1430   0.845582E+03   0.120203E+02   0.000000E+00  -0.436493E+02   0.375320E-08   0.227641E-05  -0.117208E-06
  1431   0.845390E+03   0.118971E+02   0.000000E+00  -0.429206E+02   0.374892E-08   0.227271E-05  -0.114789E-06
  1432   0.845154E+03   0.117772E+02   0.000000E+00  -0.421878E+02   0.374465E-08   0.226595E-05  -0.111630E-06
  1433   0.844851E+03   0.116606E+02   0.000000E+00  -0.414490E+02   0.374038E-08   0.226042E-05  -0.108878E-06
  1434   0.844503E+03   0.115473E+02   0.000000E+00  -0.407065E+02   0.373613E-08   0.225672E-05  -0.106393E-06
  1435   0.844087E+03   0.114373E+02   0.000000E+00  -0.399586E+02   0.373188E-08   0.224855E-05  -0.103142E-06
  1436   0.843627E+03   0.113308E+02   0.000000E+00  -0.392077E+02   0.372764E-08   0.224418E-05  -0.100573E-06
  1437   0.843098E+03   0.112275E+02   0.000000E+00  -0.384519E+02   0.372341E-08   0.223962E-05  -0.979760E-07
  1438   0.842525E+03   0.111278E+02   0.000000E+00  -0.376936E+02   0.371919E-08   0.223055E-05  -0.946805E-07
  1439   0.841884E+03   0.110314E+02   0.000000E+00  -0.369312E+02   0.371497E-08   0.222693E-05  -0.922509E-07
  1440   0.841197E+03   0.109386E+02   0.000000E+00  -0.361667E+02   0.371076E-08   0.222138E-05  -0.895771E-07
  1441   0.840442E+03   0.108492E+02   0.000000E+00  -0.353987E+02   0.370656E-08   0.221177E-05  -0.862181E-07
  1442   0.839642E+03   0.107634E+02   0.000000E+00  -0.346291E+02   0.370236E-08   0.220849E-05  -0.839260E-07
  1443   0.838774E+03   0.106810E+02   0.000000E+00  -0.338568E+02   0.369817E-08   0.220245E-05  -0.811727E-07
  1444   0.837861E+03   0.106023E+02   0.000000E+00  -0.330834E+02   0.369399E-08   0.219202E-05  -0.778260E-07
  1445   0.836881E+03   0.105270E+02   0.000000E+00  -0.323078E+02   0.368982E-08   0.218936E-05  -0.756043E-07
  1446   0.835855E+03   0.104553E+02   0.000000E+00  -0.315317E+02   0.368566E-08   0.218250E-05  -0.727877E-07
  1447   0.834763E+03   0.103871E+02   0.000000E+00  -0.307540E+02   0.368150E-08   0.217240E-05  -0.696029E-07
  1448   0.833625E+03   0.103226E+02   0.000000E+00  -0.299764E+02   0.367735E-08   0.216925E-05  -0.673048E-07
  1449   0.832421E+03   0.102617E+02   0.000000E+00  -0.291979E+02   0.367320E-08   0.216122E-05  -0.644154E-07
  1450   0.831172E+03   0.102043E+02   0.000000E+00  -0.284198E+02   0.366906E-08   0.215232E-05  -0.613931E-07
  1451   0.829858E+03   0.101506E+02   0.000000E+00  -0.276416E+02   0.366493E-08   0.214766E-05  -0.590028E-07
  1452   0.828498E+03   0.101004E+02   0.000000E+00  -0.268643E+02   0.366081E-08   0.213949E-05  -0.560753E-07
  1453   0.827073E+03   0.100539E+02   0.000000E+00  -0.260874E+02   0.365669E-08   0.213061E-05  -0.531853E-07
  1454   0.825604E+03   0.100109E+02   0.000000E+00  -0.253121E+02   0.365259E-08   0.212575E-05  -0.507316E-07
  1455   0.824071E+03   0.997160E+01   0.000000E+00  -0.245377E+02   0.364849E-08   0.211640E-05  -0.477576E-07
  1456   0.822493E+03   0.993589E+01   0.000000E+00  -0.237654E+02   0.364439E-08   0.210877E-05  -0.450201E-07
  1457   0.820853E+03   0.990375E+01   0.000000E+00  -0.229947E+02   0.364031E-08   0.210319E-05  -0.425105E-07
  1458   0.819168E+03   0.987524E+01   0.000000E+00  -0.222265E+02   0.363623E-08   0.209294E-05  -0.395230E-07
  1459   0.817422E+03   0.985028E+01   0.000000E+00  -0.214605E+02   0.363216E-08   0.208636E-05  -0.369142E-07
  1460   0.815631E+03   0.982893E+01   0.000000E+00  -0.206976E+02   0.362809E-08   0.207992E-05  -0.343697E-07
  1461   0.813780E+03   0.981113E+01   0.000000E+00  -0.199374E+02   0.362404E-08   0.206938E-05  -0.313773E-07
  1462   0.811885E+03   0.979691E+01   0.000000E+00  -0.191808E+02   0.361999E-08   0.206315E-05  -0.288767E-07
  1463   0.809932E+03   0.978622E+01   0.000000E+00  -0.184276E+02   0.361594E-08   0.205623E-05  -0.262917E-07
  1464   0.807935E+03   0.977907E+01   0.000000E+00  -0.176784E+02   0.361191E-08   0.204466E-05  -0.232964E-07
  1465   0.805880E+03   0.977543E+01   0.000000E+00  -0.169331E+02   0.360788E-08   0.203951E-05  -0.209017E-07
  1466   0.803783E+03   0.977530E+01   0.000000E+00  -0.161923E+02   0.360386E-08   0.203185E-05  -0.182809E-07
  1467   0.801644E+03   0.977869E+01   0.000000E+00  -0.154564E+02   0.359984E-08   0.201968E-05  -0.153099E-07
  1468   0.799433E+03   0.978547E+01   0.000000E+00  -0.147247E+02   0.359583E-08   0.201513E-05  -0.129811E-07
  1469   0.797197E+03   0.979576E+01   0.000000E+00  -0.139988E+02   0.359183E-08   0.200675E-05  -0.103390E-07
  1470   0.794890E+03   0.980940E+01   0.000000E+00  -0.132777E+02   0.358784E-08   0.199475E-05  -0.745557E-08
  1471   0.792559E+03   0.982651E+01   0.000000E+00  -0.125627E+02   0.358385E-08   0.198992E-05  -0.512385E-08
  1472   0.790158E+03   0.984693E+01   0.000000E+00  -0.118531E+02   0.357987E-08   0.198072E-05  -0.247683E-08
  1473   0.787733E+03   0.987075E+01   0.000000E+00  -0.111501E+02   0.357590E-08   0.196949E-05   0.284464E-09
  1474   0.785241E+03   0.989783E+01   0.000000E+00  -0.104530E+02   0.357193E-08   0.196402E-05   0.263640E-08
  1475   0.782725E+03   0.992826E+01   0.000000E+00  -0.976285E+01   0.356797E-08   0.195418E-05   0.529206E-08
  1476   0.780144E+03   0.996190E+01   0.000000E+00  -0.907918E+01   0.356402E-08   0.194335E-05   0.793191E-08
  1477   0.777541E+03   0.999882E+01   0.000000E+00  -0.840279E+01   0.356007E-08   0.193748E-05   0.103048E-07
  1478   0.774873E+03   0.100389E+02   0.000000E+00  -0.773343E+01   0.355613E-08   0.192647E-05   0.129317E-07
  1479   0.772185E+03   0.100822E+02   0.000000E+00  -0.707170E+01   0.355220E-08   0.191703E-05   0.154719E-07
  1480   0.769434E+03   0.101285E+02   0.000000E+00  -0.641752E+01   0.354827E-08   0.190972E-05   0.178461E-07
  1481   0.766664E+03   0.101780E+02   0.000000E+00  -0.577130E+01   0.354435E-08   0.189871E-05   0.204434E-07
  1482   0.763832E+03   0.102305E+02   0.000000E+00  -0.513314E+01   0.354044E-08   0.188945E-05   0.228802E-07
  1483   0.760983E+03   0.102861E+02   0.000000E+00  -0.450325E+01   0.353654E-08   0.188232E-05   0.252586E-07
  1484   0.758074E+03   0.103446E+02   0.000000E+00  -0.388189E+01   0.353264E-08   0.186984E-05   0.278117E-07
  1485   0.755149E+03   0.104060E+02   0.000000E+00  -0.326911E+01   0.352875E-08   0.186207E-05   0.301715E-07
  1486   0.752167E+03   0.104703E+02   0.000000E+00  -0.266533E+01   0.352486E-08   0.185372E-05   0.325262E-07
  1487   0.749168E+03   0.105376E+02   0.000000E+00  -0.207041E+01   0.352098E-08   0.184115E-05   0.350367E-07
  1488   0.746116E+03   0.106075E+02   0.000000E+00  -0.148492E+01   0.351711E-08   0.183402E-05   0.373237E-07
  1489   0.743049E+03   0.106803E+02   0.000000E+00  -0.908575E+00   0.351324E-08   0.182513E-05   0.396759E-07
  1490   0.739929E+03   0.107558E+02   0.000000E+00  -0.342090E+00   0.350939E-08   0.181180E-05   0.421178E-07
  1491   0.736796E+03   0.108340E+02   0.000000E+00   0.214991E+00   0.350553E-08   0.180543E-05   0.443747E-07
  1492   0.733613E+03   0.109147E+02   0.000000E+00   0.761811E+00   0.350169E-08   0.179593E-05   0.466988E-07
  1493   0.730418E+03   0.109981E+02   0.000000E+00   0.129897E+01   0.349785E-08   0.178226E-05   0.490988E-07
  1494   0.727175E+03   0.110839E+02   0.000000E+00   0.182549E+01   0.349401E-08   0.177639E-05   0.513139E-07
  1495   0.723921E+03   0.111723E+02   0.000000E+00   0.234212E+01   0.349019E-08   0.176625E-05   0.536323E-07
  1496   0.720622E+03   0.112631E+02   0.000000E+00   0.284775E+01   0.348637E-08   0.175336E-05   0.559341E-07
  1497   0.717313E+03   0.113562E+02   0.000000E+00   0.334326E+01   0.348255E-08   0.174709E-05   0.581603E-07
  1498   0.713961E+03   0.114517E+02   0.000000E+00   0.382743E+01   0.347875E-08   0.173595E-05   0.604188E-07
  1499   0.710601E+03   0.115494E+02   0.000000E+00   0.430128E+01   0.347495E-08   0.172434E-05   0.626604E-07
  1500   0.707200E+03   0.116493E+02   0.000000E+00   0.476347E+01   0.347116E-08   0.171693E-05   0.648556E-07
  1501   0.703793E+03   0.117515E+02   0.000000E+00   0.521515E+01   0.346737E-08   0.170579E-05   0.670744E-07
  1502   0.700347E+03   0.118556E+02   0.000000E+00   0.565489E+01   0.346359E-08   0.169439E-05   0.692360E-07
  1503   0.696896E+03   0.119619E+02   0.000000E+00   0.608394E+01   0.345982E-08   0.168702E-05   0.714118E-07
  1504   0.693408E+03   0.120701E+02   0.000000E+00   0.650077E+01   0.345605E-08   0.167459E-05   0.735513E-07
  1505   0.689917E+03   0.121803E+02   0.000000E+00   0.690676E+01   0.345229E-08   0.166459E-05   0.756782E-07
  1506   0.686392E+03   0.122923E+02   0.000000E+00   0.730026E+01   0.344854E-08   0.165624E-05   0.777930E-07
  1507   0.682864E+03   0.124062E+02   0.000000E+00   0.768279E+01   0.344479E-08   0.164366E-05   0.798734E-07
  1508   0.679305E+03   0.125218E+02   0.000000E+00   0.805260E+01   0.344105E-08   0.163432E-05   0.819437E-07
  1509   0.675746E+03   0.126391E+02   0.000000E+00   0.841130E+01   0.343731E-08   0.162548E-05   0.840332E-07
  1510   0.672156E+03   0.127580E+02   0.000000E+00   0.875708E+01   0.343358E-08   0.161241E-05   0.860030E-07
  1511   0.668568E+03   0.128786E+02   0.000000E+00   0.909162E+01   0.342986E-08   0.160407E-05   0.880675E-07
  1512   0.664953E+03   0.130005E+02   0.000000E+00   0.941306E+01   0.342614E-08   0.159481E-05   0.900820E-07
  1513   0.661340E+03   0.131240E+02   0.000000E+00   0.972315E+01   0.342243E-08   0.158106E-05   0.919913E-07
  1514   0.657702E+03   0.132488E+02   0.000000E+00   0.100200E+02   0.341873E-08   0.157364E-05   0.940158E-07
  1515   0.654068E+03   0.133750E+02   0.000000E+00   0.103054E+02   0.341503E-08   0.156393E-05   0.959949E-07
  1516   0.650411E+03   0.135024E+02   0.000000E+00   0.105774E+02   0.341134E-08   0.154993E-05   0.977897E-07
  1517   0.646760E+03   0.136311E+02   0.000000E+00   0.108379E+02   0.340765E-08   0.154325E-05   0.998324E-07
  1518   0.643089E+03   0.137607E+02   0.000000E+00   0.110850E+02   0.340397E-08   0.153265E-05   0.101714E-06
  1519   0.639424E+03   0.138916E+02   0.000000E+00   0.113205E+02   0.340030E-08   0.151948E-05   0.103462E-06
  1520   0.635742E+03   0.140234E+02   0.000000E+00   0.115424E+02   0.339663E-08   0.151230E-05   0.105451E-06
  1521   0.632066E+03   0.141562E+02   0.000000E+00   0.117527E+02   0.339297E-08   0.150161E-05   0.107277E-06
  1522   0.628378E+03   0.142897E+02   0.000000E+00   0.119495E+02   0.338932E-08   0.148869E-05   0.108964E-06
  1523   0.624697E+03   0.144242E+02   0.000000E+00   0.121346E+02   0.338567E-08   0.148144E-05   0.110911E-06
  1524   0.621006E+03   0.145593E+02   0.000000E+00   0.123062E+02   0.338203E-08   0.146975E-05   0.112630E-06
  1525   0.617323E+03   0.146953E+02   0.000000E+00   0.124661E+02   0.337839E-08   0.145826E-05   0.114310E-06
  1526   0.613632E+03   0.148317E+02   0.000000E+00   0.126124E+02   0.337476E-08   0.145008E-05   0.116164E-06
  1527   0.609952E+03   0.149688E+02   0.000000E+00   0.127471E+02   0.337114E-08   0.143814E-05   0.117799E-06
  1528   0.606266E+03   0.151062E+02   0.000000E+00   0.128683E+02   0.336752E-08   0.142729E-05   0.119439E-06
  1529   0.602591E+03   0.152443E+02   0.000000E+00   0.129779E+02   0.336391E-08   0.141875E-05   0.121238E-06
  1530   0.598914E+03   0.153825E+02   0.000000E+00   0.130740E+02   0.336030E-08   0.140634E-05   0.122741E-06
